Open,High,Low,Close,Volume,Dividends,Stock Splits
147.23,147.28,147.22,147.26,129261,0.0,0.0
147.26,147.29,147.22,147.25,100731,0.0,0.0
147.24,147.27,147.23,147.24,70018,0.0,0.0
147.24,147.25,147.17,147.18,80457,0.0,0.0
147.18,147.4,147.16,147.4,220107,0.0,0.0
147.39,147.48,147.38,147.38,145400,0.0,0.0
147.38,147.38,147.27,147.27,140102,0.0,0.0
147.27,147.38,147.27,147.35,129062,0.0,0.0
147.35,147.41,147.21,147.35,259118,0.0,0.0
147.37,147.46,147.28,147.29,224150,0.0,0.0
147.29,147.39,147.29,147.37,667789,0.0,0.0
147.38,147.45,147.36,147.43,234416,0.0,0.0
147.43,147.46,147.39,147.4,296415,0.0,0.0
147.4,147.47,147.35,147.41,1115293,0.0,0.0
144.75,144.77,144.63,144.64,2099162,0.0,0.0
144.54,144.67,144.27,144.31,596331,0.0,0.0
144.3,144.34,143.9,143.98,730365,0.0,0.0
143.97,144.66,143.94,144.64,611357,0.0,0.0
144.68,144.79,144.05,144.13,506727,0.0,0.0
144.13,144.2,143.64,143.76,640702,0.0,0.0
143.74,143.98,143.69,143.85,374738,0.0,0.0
143.89,144.44,143.82,144.02,413765,0.0,0.0
144.02,144.3,143.94,144.3,336113,0.0,0.0
144.3,144.41,144.25,144.32,269547,0.0,0.0
144.32,144.45,144.1,144.33,290083,0.0,0.0
144.32,144.79,144.18,144.66,382752,0.0,0.0
144.65,144.82,144.37,144.79,313421,0.0,0.0
144.79,144.84,144.63,144.73,404314,0.0,0.0
144.73,144.87,144.66,144.87,220487,0.0,0.0
144.87,145.03,144.83,144.95,260663,0.0,0.0
144.93,145.05,144.75,144.86,195359,0.0,0.0
144.8,145.05,144.76,144.97,167865,0.0,0.0
144.97,145.09,144.91,144.95,257515,0.0,0.0
144.94,145.08,144.79,144.9,239742,0.0,0.0
144.9,145.09,144.84,144.91,223664,0.0,0.0
144.91,145.05,144.87,144.95,147697,0.0,0.0
144.94,145.02,144.87,144.99,141873,0.0,0.0
145.0,145.09,144.99,145.06,160421,0.0,0.0
145.06,145.07,144.91,144.96,162923,0.0,0.0
144.95,144.96,144.72,144.8,179386,0.0,0.0
144.8,144.81,144.48,144.55,267594,0.0,0.0
144.55,144.56,144.29,144.3,155879,0.0,0.0
144.32,144.58,144.27,144.48,152574,0.0,0.0
144.46,144.74,144.45,144.58,141729,0.0,0.0
144.6,144.93,144.58,144.9,196572,0.0,0.0
144.88,144.96,144.69,144.78,146442,0.0,0.0
144.77,144.8,144.66,144.79,125912,0.0,0.0
144.78,144.78,144.59,144.66,113320,0.0,0.0
144.68,144.69,144.53,144.63,111803,0.0,0.0
144.64,144.74,144.54,144.71,111730,0.0,0.0
144.71,144.84,144.69,144.76,122782,0.0,0.0
144.74,144.75,144.52,144.53,144984,0.0,0.0
144.52,144.77,144.49,144.76,151049,0.0,0.0
144.75,144.9,144.61,144.9,116502,0.0,0.0
144.9,144.95,144.67,144.71,101996,0.0,0.0
144.71,144.81,144.6,144.78,101355,0.0,0.0
144.77,144.77,144.6,144.7,92602,0.0,0.0
144.71,144.77,144.59,144.77,102084,0.0,0.0
144.77,144.81,144.61,144.63,68292,0.0,0.0
144.63,144.65,144.56,144.63,94212,0.0,0.0
144.63,144.77,144.58,144.77,106723,0.0,0.0
144.76,144.79,144.63,144.66,138910,0.0,0.0
144.67,144.73,144.49,144.73,149983,0.0,0.0
144.72,144.74,144.53,144.61,65209,0.0,0.0
144.61,144.67,144.42,144.49,100749,0.0,0.0
144.49,144.67,144.49,144.49,65733,0.0,0.0
144.47,144.51,144.35,144.49,104259,0.0,0.0
144.48,144.48,144.28,144.36,137145,0.0,0.0
144.36,144.36,144.26,144.26,113274,0.0,0.0
144.26,144.28,144.14,144.14,132929,0.0,0.0
144.14,144.19,144.14,144.17,78739,0.0,0.0
144.16,144.31,144.13,144.26,81325,0.0,0.0
144.27,144.27,144.13,144.19,81923,0.0,0.0
144.19,144.23,144.05,144.08,96065,0.0,0.0
144.08,144.09,143.93,144.07,227936,0.0,0.0
144.08,144.24,144.06,144.18,100372,0.0,0.0
144.17,144.42,144.15,144.4,125405,0.0,0.0
144.4,144.47,144.31,144.47,115668,0.0,0.0
144.46,144.55,144.45,144.48,94017,0.0,0.0
144.47,144.48,144.37,144.37,80612,0.0,0.0
144.38,144.53,144.34,144.41,93897,0.0,0.0
144.41,144.44,144.3,144.43,85938,0.0,0.0
144.43,144.45,144.26,144.29,67293,0.0,0.0
144.28,144.44,144.23,144.44,64028,0.0,0.0
144.44,144.44,144.34,144.39,45073,0.0,0.0
144.39,144.48,144.35,144.42,68938,0.0,0.0
144.42,144.55,144.35,144.49,79545,0.0,0.0
144.49,144.71,144.49,144.68,95790,0.0,0.0
144.68,144.79,144.67,144.74,113403,0.0,0.0
144.74,144.92,144.73,144.9,109790,0.0,0.0
144.91,144.92,144.81,144.87,86322,0.0,0.0
144.87,145.02,144.85,144.99,146376,0.0,0.0
144.99,145.07,144.95,144.99,166162,0.0,0.0
145.0,145.01,144.95,144.96,64514,0.0,0.0
144.96,145.03,144.91,144.98,82095,0.0,0.0
144.99,145.03,144.96,145.01,115707,0.0,0.0
145.02,145.03,144.97,145.0,138694,0.0,0.0
145.01,145.02,144.93,144.94,104675,0.0,0.0
144.95,145.0,144.92,144.96,66752,0.0,0.0
144.97,145.05,144.96,145.02,130513,0.0,0.0
145.02,145.04,144.96,145.03,77096,0.0,0.0
145.02,145.05,144.97,144.98,63137,0.0,0.0
144.98,144.98,144.85,144.85,71677,0.0,0.0
144.86,144.91,144.68,144.68,117734,0.0,0.0
144.68,144.75,144.61,144.74,85747,0.0,0.0
144.73,144.75,144.62,144.65,43732,0.0,0.0
144.65,144.74,144.61,144.74,63189,0.0,0.0
144.74,144.8,144.7,144.78,67718,0.0,0.0
144.77,144.82,144.7,144.71,44607,0.0,0.0
144.71,144.73,144.57,144.6,75486,0.0,0.0
144.6,144.62,144.47,144.56,92359,0.0,0.0
144.56,144.71,144.56,144.62,74024,0.0,0.0
144.63,144.63,144.52,144.56,49816,0.0,0.0
144.55,144.57,144.45,144.52,81798,0.0,0.0
144.51,144.51,144.35,144.36,87324,0.0,0.0
144.36,144.44,144.35,144.43,87697,0.0,0.0
144.43,144.52,144.38,144.38,76737,0.0,0.0
144.37,144.4,144.24,144.28,88533,0.0,0.0
144.27,144.34,144.24,144.29,60794,0.0,0.0
144.29,144.43,144.29,144.42,86891,0.0,0.0
144.42,144.66,144.4,144.66,122156,0.0,0.0
144.66,144.75,144.61,144.65,186831,0.0,0.0
144.65,144.67,144.55,144.63,73557,0.0,0.0
144.63,144.78,144.62,144.76,96766,0.0,0.0
144.76,144.79,144.64,144.68,56810,0.0,0.0
144.68,144.7,144.54,144.54,63345,0.0,0.0
144.54,144.66,144.52,144.66,56001,0.0,0.0
144.63,144.85,144.61,144.79,102835,0.0,0.0
144.79,144.86,144.77,144.85,64732,0.0,0.0
144.84,144.88,144.8,144.84,47431,0.0,0.0
144.83,144.86,144.8,144.82,43890,0.0,0.0
144.82,144.92,144.82,144.92,74871,0.0,0.0
144.91,144.95,144.77,144.82,79891,0.0,0.0
144.78,144.84,144.68,144.77,66205,0.0,0.0
144.78,144.84,144.74,144.76,69736,0.0,0.0
144.76,144.84,144.66,144.68,97146,0.0,0.0
144.68,144.8,144.56,144.78,79646,0.0,0.0
144.77,144.77,144.59,144.64,67734,0.0,0.0
144.63,144.73,144.62,144.69,43508,0.0,0.0
144.68,144.73,144.64,144.65,59279,0.0,0.0
144.65,144.74,144.57,144.67,51139,0.0,0.0
144.67,144.87,144.66,144.85,62235,0.0,0.0
144.85,144.89,144.81,144.88,74142,0.0,0.0
144.87,144.91,144.78,144.79,59871,0.0,0.0
144.78,144.83,144.75,144.75,35697,0.0,0.0
144.75,144.77,144.68,144.73,50762,0.0,0.0
144.76,144.87,144.76,144.83,42051,0.0,0.0
144.8,144.86,144.73,144.83,62830,0.0,0.0
144.83,144.86,144.74,144.85,37531,0.0,0.0
144.85,144.89,144.75,144.77,49726,0.0,0.0
144.77,144.84,144.68,144.8,88645,0.0,0.0
144.82,144.84,144.77,144.79,23682,0.0,0.0
144.79,144.81,144.77,144.79,28267,0.0,0.0
144.78,144.86,144.74,144.84,50993,0.0,0.0
144.83,144.96,144.82,144.93,48927,0.0,0.0
144.92,144.97,144.85,144.88,47419,0.0,0.0
144.87,145.01,144.87,144.99,74056,0.0,0.0
144.99,144.99,144.93,144.93,41415,0.0,0.0
144.9,144.98,144.89,144.98,51466,0.0,0.0
144.97,144.98,144.9,144.94,40807,0.0,0.0
144.94,145.04,144.92,145.03,83067,0.0,0.0
145.02,145.04,144.98,145.03,53246,0.0,0.0
145.01,145.04,145.0,145.04,55069,0.0,0.0
145.05,145.22,145.03,145.18,145847,0.0,0.0
145.18,145.18,145.07,145.11,114754,0.0,0.0
145.11,145.13,144.99,145.1,107551,0.0,0.0
145.12,145.2,145.09,145.18,76986,0.0,0.0
145.18,145.33,145.18,145.3,113868,0.0,0.0
145.29,145.35,145.29,145.35,59629,0.0,0.0
145.35,145.42,145.35,145.4,68064,0.0,0.0
145.4,145.5,145.39,145.4,110505,0.0,0.0
145.4,145.41,145.33,145.38,68859,0.0,0.0
145.38,145.41,145.31,145.36,46732,0.0,0.0
145.37,145.39,145.35,145.36,41312,0.0,0.0
145.38,145.38,145.26,145.3,75655,0.0,0.0
145.32,145.35,145.3,145.34,37580,0.0,0.0
145.34,145.35,145.3,145.32,44324,0.0,0.0
145.33,145.37,145.25,145.27,55696,0.0,0.0
145.27,145.31,145.26,145.27,40528,0.0,0.0
145.27,145.29,145.19,145.26,77099,0.0,0.0
145.27,145.29,145.21,145.24,68307,0.0,0.0
145.24,145.35,145.22,145.22,78705,0.0,0.0
145.22,145.26,145.2,145.25,47148,0.0,0.0
145.25,145.34,145.25,145.32,56242,0.0,0.0
145.32,145.4,145.31,145.37,62339,0.0,0.0
145.37,145.38,145.32,145.37,39435,0.0,0.0
145.37,145.4,145.32,145.33,49127,0.0,0.0
145.34,145.34,145.3,145.31,25736,0.0,0.0
145.31,145.35,145.3,145.32,47881,0.0,0.0
145.32,145.32,145.2,145.25,58124,0.0,0.0
145.24,145.24,145.19,145.21,65664,0.0,0.0
145.21,145.35,145.21,145.25,85461,0.0,0.0
145.24,145.26,145.17,145.2,43288,0.0,0.0
145.19,145.24,145.19,145.21,32866,0.0,0.0
145.22,145.29,145.2,145.2,41761,0.0,0.0
145.2,145.26,145.18,145.21,38247,0.0,0.0
145.22,145.23,145.16,145.2,35385,0.0,0.0
145.21,145.23,145.11,145.12,34539,0.0,0.0
145.11,145.15,145.09,145.12,44614,0.0,0.0
145.12,145.18,145.1,145.15,30436,0.0,0.0
145.16,145.22,145.15,145.16,32152,0.0,0.0
145.15,145.16,145.11,145.11,36789,0.0,0.0
145.12,145.16,145.1,145.13,30852,0.0,0.0
145.12,145.25,145.12,145.25,52339,0.0,0.0
145.24,145.25,145.17,145.2,22750,0.0,0.0
145.19,145.19,145.15,145.17,23233,0.0,0.0
145.16,145.17,145.09,145.11,35838,0.0,0.0
145.11,145.12,145.03,145.05,56525,0.0,0.0
145.05,145.07,145.01,145.02,37198,0.0,0.0
145.01,145.07,145.01,145.03,38071,0.0,0.0
145.03,145.13,145.02,145.11,59783,0.0,0.0
145.12,145.13,145.08,145.11,50085,0.0,0.0
145.11,145.17,145.11,145.13,35824,0.0,0.0
145.13,145.3,145.13,145.29,78829,0.0,0.0
145.29,145.33,145.26,145.27,53867,0.0,0.0
145.26,145.3,145.23,145.23,55156,0.0,0.0
145.23,145.37,145.23,145.37,56302,0.0,0.0
145.37,145.5,145.37,145.47,107668,0.0,0.0
145.47,145.56,145.47,145.55,122461,0.0,0.0
145.57,145.59,145.53,145.55,82958,0.0,0.0
145.54,145.56,145.49,145.55,49627,0.0,0.0
145.56,145.6,145.55,145.55,43715,0.0,0.0
145.54,145.55,145.5,145.51,34057,0.0,0.0
145.51,145.54,145.5,145.51,44350,0.0,0.0
145.51,145.57,145.49,145.56,58876,0.0,0.0
145.56,145.62,145.46,145.54,128490,0.0,0.0
145.55,145.8,145.53,145.77,170253,0.0,0.0
145.78,145.93,145.78,145.81,143166,0.0,0.0
145.81,145.94,145.8,145.92,78357,0.0,0.0
145.93,145.95,145.87,145.91,61187,0.0,0.0
145.91,145.93,145.82,145.89,73823,0.0,0.0
145.9,145.91,145.8,145.86,53874,0.0,0.0
145.86,145.86,145.82,145.84,31733,0.0,0.0
145.84,145.88,145.83,145.85,65467,0.0,0.0
145.85,145.88,145.78,145.8,71830,0.0,0.0
145.8,145.83,145.76,145.81,64203,0.0,0.0
145.82,145.84,145.81,145.84,25355,0.0,0.0
145.84,145.87,145.78,145.78,52627,0.0,0.0
145.79,145.79,145.66,145.66,49745,0.0,0.0
145.66,145.76,145.65,145.74,52744,0.0,0.0
145.74,145.77,145.71,145.73,24323,0.0,0.0
145.74,145.87,145.74,145.85,65170,0.0,0.0
145.85,145.97,145.85,145.96,72913,0.0,0.0
145.96,146.07,145.95,146.07,137586,0.0,0.0
146.07,146.18,146.06,146.15,167785,0.0,0.0
146.15,146.16,146.05,146.11,79874,0.0,0.0
146.1,146.15,146.09,146.09,58954,0.0,0.0
146.1,146.11,146.05,146.1,70827,0.0,0.0
146.1,146.12,146.07,146.08,65398,0.0,0.0
146.08,146.1,146.05,146.07,52333,0.0,0.0
146.07,146.11,146.06,146.08,51638,0.0,0.0
146.08,146.11,146.06,146.1,56093,0.0,0.0
146.11,146.15,146.1,146.13,51571,0.0,0.0
146.14,146.14,146.09,146.13,51706,0.0,0.0
146.12,146.19,146.11,146.11,61103,0.0,0.0
146.1,146.15,146.06,146.07,60455,0.0,0.0
146.07,146.11,146.02,146.1,68024,0.0,0.0
146.1,146.12,146.08,146.09,42277,0.0,0.0
146.09,146.11,146.07,146.07,49731,0.0,0.0
146.07,146.12,146.07,146.11,52623,0.0,0.0
146.12,146.12,146.04,146.05,51001,0.0,0.0
146.08,146.12,146.05,146.1,45235,0.0,0.0
146.11,146.11,146.04,146.05,25777,0.0,0.0
146.06,146.09,146.04,146.08,30705,0.0,0.0
146.08,146.09,146.01,146.02,34795,0.0,0.0
146.03,146.05,145.97,145.97,74351,0.0,0.0
145.97,146.01,145.97,145.97,34409,0.0,0.0
145.98,145.99,145.93,145.99,38971,0.0,0.0
145.98,146.0,145.95,145.96,39707,0.0,0.0
145.96,146.01,145.94,145.94,42665,0.0,0.0
145.93,145.96,145.88,145.92,45027,0.0,0.0
145.92,145.94,145.88,145.88,36997,0.0,0.0
145.89,145.99,145.88,145.98,46767,0.0,0.0
145.99,146.03,145.95,146.02,49357,0.0,0.0
146.02,146.06,146.01,146.06,42816,0.0,0.0
146.05,146.12,146.04,146.11,37340,0.0,0.0
146.11,146.16,146.08,146.15,64707,0.0,0.0
146.15,146.16,146.05,146.07,37845,0.0,0.0
146.07,146.1,146.01,146.01,32653,0.0,0.0
146.01,146.07,146.01,146.02,27991,0.0,0.0
146.02,146.04,145.96,145.99,37831,0.0,0.0
145.99,146.02,145.97,145.99,36767,0.0,0.0
145.99,145.99,145.9,145.94,41086,0.0,0.0
145.93,145.98,145.92,145.93,34161,0.0,0.0
145.93,145.94,145.9,145.93,43038,0.0,0.0
145.93,145.95,145.9,145.91,28194,0.0,0.0
145.91,145.93,145.87,145.93,52266,0.0,0.0
145.91,145.92,145.85,145.85,56914,0.0,0.0
145.84,145.88,145.79,145.79,83425,0.0,0.0
145.8,145.86,145.74,145.85,72418,0.0,0.0
145.85,145.9,145.82,145.82,48595,0.0,0.0
145.82,145.86,145.8,145.84,39840,0.0,0.0
145.83,145.87,145.77,145.8,51254,0.0,0.0
145.8,145.84,145.79,145.83,53433,0.0,0.0
145.82,145.84,145.8,145.83,34639,0.0,0.0
145.82,145.89,145.82,145.87,59998,0.0,0.0
145.87,145.9,145.84,145.89,51335,0.0,0.0
145.9,145.99,145.9,145.98,84299,0.0,0.0
145.98,145.98,145.9,145.93,47539,0.0,0.0
145.93,145.95,145.86,145.94,48005,0.0,0.0
145.94,145.94,145.81,145.83,49656,0.0,0.0
145.84,145.9,145.83,145.9,39308,0.0,0.0
145.89,145.92,145.83,145.89,48030,0.0,0.0
145.89,145.9,145.79,145.79,70683,0.0,0.0
145.8,145.85,145.78,145.83,43817,0.0,0.0
145.82,145.84,145.79,145.82,29920,0.0,0.0
145.82,145.85,145.79,145.84,50126,0.0,0.0
145.84,145.85,145.78,145.85,34285,0.0,0.0
145.84,145.85,145.75,145.79,38163,0.0,0.0
145.78,145.79,145.74,145.75,49751,0.0,0.0
145.75,145.79,145.72,145.78,78212,0.0,0.0
145.79,145.82,145.77,145.82,49264,0.0,0.0
145.81,145.81,145.74,145.74,37000,0.0,0.0
145.74,145.76,145.7,145.7,61342,0.0,0.0
145.71,145.78,145.7,145.74,57597,0.0,0.0
145.74,145.76,145.69,145.71,58303,0.0,0.0
145.71,145.73,145.66,145.66,34481,0.0,0.0
145.66,145.79,145.66,145.74,58772,0.0,0.0
145.74,145.78,145.72,145.72,27328,0.0,0.0
145.72,145.76,145.71,145.74,38261,0.0,0.0
145.74,145.74,145.67,145.71,44477,0.0,0.0
145.71,145.72,145.66,145.68,47041,0.0,0.0
145.67,145.78,145.67,145.73,44410,0.0,0.0
145.73,145.74,145.68,145.68,46200,0.0,0.0
145.68,145.69,145.63,145.65,33313,0.0,0.0
145.66,145.69,145.65,145.66,30291,0.0,0.0
145.66,145.67,145.62,145.62,29254,0.0,0.0
145.62,145.65,145.59,145.62,38447,0.0,0.0
145.62,145.65,145.6,145.65,45996,0.0,0.0
145.64,145.65,145.59,145.63,30943,0.0,0.0
145.62,145.64,145.57,145.63,47378,0.0,0.0
145.63,145.63,145.57,145.59,31567,0.0,0.0
145.59,145.63,145.56,145.57,60069,0.0,0.0
145.57,145.63,145.56,145.62,56546,0.0,0.0
145.62,145.62,145.54,145.54,43737,0.0,0.0
145.55,145.65,145.54,145.63,38135,0.0,0.0
145.63,145.68,145.61,145.68,36241,0.0,0.0
145.67,145.67,145.63,145.65,37610,0.0,0.0
145.65,145.7,145.65,145.66,47081,0.0,0.0
145.66,145.66,145.58,145.6,44625,0.0,0.0
145.6,145.61,145.57,145.6,47190,0.0,0.0
145.6,145.61,145.57,145.6,40762,0.0,0.0
145.59,145.64,145.57,145.59,53254,0.0,0.0
145.58,145.62,145.51,145.54,93009,0.0,0.0
145.54,145.56,145.44,145.49,148966,0.0,0.0
145.48,145.49,145.39,145.46,87361,0.0,0.0
145.45,145.46,145.4,145.41,61899,0.0,0.0
145.41,145.45,145.4,145.41,54382,0.0,0.0
145.41,145.46,145.4,145.45,66434,0.0,0.0
145.46,145.53,145.45,145.5,52267,0.0,0.0
145.5,145.53,145.46,145.53,61698,0.0,0.0
145.54,145.55,145.5,145.52,72064,0.0,0.0
145.53,145.54,145.48,145.52,50498,0.0,0.0
145.52,145.53,145.43,145.43,42509,0.0,0.0
145.44,145.46,145.4,145.43,69556,0.0,0.0
145.42,145.46,145.41,145.45,43622,0.0,0.0
145.45,145.46,145.37,145.39,77949,0.0,0.0
145.4,145.45,145.4,145.43,33098,0.0,0.0
145.43,145.44,145.39,145.41,45954,0.0,0.0
145.41,145.46,145.4,145.42,44440,0.0,0.0
145.4,145.47,145.39,145.45,62722,0.0,0.0
145.45,145.47,145.41,145.45,56364,0.0,0.0
145.46,145.54,145.46,145.54,92236,0.0,0.0
145.54,145.54,145.47,145.52,66068,0.0,0.0
145.52,145.53,145.44,145.44,57139,0.0,0.0
145.43,145.48,145.41,145.41,62790,0.0,0.0
145.41,145.42,145.32,145.32,83629,0.0,0.0
145.31,145.36,145.28,145.35,74762,0.0,0.0
145.35,145.38,145.32,145.38,69473,0.0,0.0
145.38,145.39,145.34,145.34,64229,0.0,0.0
145.34,145.44,145.34,145.43,78285,0.0,0.0
145.44,145.44,145.25,145.32,142521,0.0,0.0
145.32,145.34,145.23,145.24,69860,0.0,0.0
145.24,145.29,145.21,145.22,86461,0.0,0.0
145.22,145.43,145.22,145.43,165245,0.0,0.0
145.43,145.47,145.4,145.47,93470,0.0,0.0
145.48,145.52,145.44,145.52,89467,0.0,0.0
145.52,145.53,145.44,145.47,75288,0.0,0.0
145.48,145.49,145.44,145.46,66997,0.0,0.0
145.46,145.53,145.44,145.53,94392,0.0,0.0
145.53,145.54,145.52,145.52,95620,0.0,0.0
145.52,145.6,145.51,145.6,114861,0.0,0.0
145.6,145.62,145.54,145.61,79816,0.0,0.0
145.62,145.66,145.61,145.63,76123,0.0,0.0
145.63,145.66,145.62,145.62,53203,0.0,0.0
145.62,145.65,145.61,145.65,78572,0.0,0.0
145.65,145.65,145.62,145.63,68611,0.0,0.0
145.64,145.64,145.57,145.6,85171,0.0,0.0
145.6,145.68,145.6,145.68,105904,0.0,0.0
145.68,145.68,145.61,145.65,111383,0.0,0.0
145.66,145.79,145.66,145.78,152182,0.0,0.0
145.78,145.8,145.74,145.76,147959,0.0,0.0
145.76,145.81,145.72,145.75,145636,0.0,0.0
145.74,145.77,145.72,145.75,134680,0.0,0.0
145.74,145.77,145.66,145.77,160175,0.0,0.0
145.76,145.9,145.75,145.89,193283,0.0,0.0
145.9,145.91,145.85,145.9,171948,0.0,0.0
145.9,145.97,145.9,145.97,138631,0.0,0.0
145.96,146.04,145.77,145.81,335417,0.0,0.0
145.8,145.86,145.76,145.84,188089,0.0,0.0
145.83,145.88,145.78,145.88,262329,0.0,0.0
145.87,145.89,145.8,145.88,313161,0.0,0.0
145.88,145.92,145.85,145.89,243017,0.0,0.0
145.9,145.98,145.88,145.89,576570,0.0,0.0
